"","town","loglik","loglik.sd","nfail.max","nfail.min","mu","delay","sigma","gamma","rho","R0","log.beta1","amplitude","alpha","iota","cohort","eta","tau","S.0","E.0","I.0","R.0"
"89","Hastings",-1588.19164326816,1.84930159265492,0,0,0.02,4,38.9903337746911,75.5172413793103,0.671470490928047,50.8309260948158,8.15120062286398,0.344815232002406,1,0.131835476742354,0.607996077965479,59.1480376614414,0.412445565218796,0.0149304995330705,3.00502512512751e-06,2.93229256847546e-06,0.985063563149235
"90","Hastings",-1587.97342550629,1.33184685131072,0,0,0.02,4,53.3472159279876,155.365691967872,0.701642251799937,30.551624006291,8.25990781783334,0.200381813196782,0.97245659114206,0.0788893802994229,0.777791367625819,243.422689707112,0.435515793778489,0.0281140687504612,1.77168387985117e-05,2.11666078839373e-05,0.971847047802858
"91","Hastings",-1587.94448250697,1.76249456159495,0,0,0.02,4,54.032046932003,160.572691366419,0.718308348645383,29.2814669729384,8.24378990221087,0.171744380727183,1.00244293605868,0.0933483832717053,0.66669260082213,244.007761183439,0.40228095770446,0.0270501037810319,1.78248425700347e-05,1.55105679652484e-05,0.972916560808432
"92","Hastings",-1587.89233142592,1.29541976361757,0,0,0.02,4,42.3662627349306,77.412805170122,0.694974591869295,48.3984994025073,8.12444963172688,0.368326635860989,1,0.155189046736104,0.511314578650161,83.018926921901,0.410116540749358,0.0141706959075274,2.24089417113927e-05,1.47800827659812e-05,0.985792115067994
"93","Hastings",-1587.84583272826,2.1002532147955,0,0,0.02,4,60.6051211771138,119.700823244534,0.722002624313837,35.4247683120149,8.19291022622013,0.184455305980004,0.961111111111111,0.0849674854136021,0.592047098457526,305.334462450441,0.405767353215116,0.0212470215095527,3.31813102392804e-06,4.01076029018532e-06,0.978745649599133
"94","Hastings",-1587.72057310564,1.26490624353733,0,0,0.02,4,58.0024471999421,141.377998998871,0.69692465759728,29.4977615036496,8.14832648513676,0.197047915527973,0.97148685823778,0.0953320942013746,0.555593834018442,211.924941341583,0.40510019645083,0.0295316014589927,2.20937956723179e-05,1.81060206260028e-05,0.970428198724707
"95","Hastings",-1587.68411876241,1.11830007343389,0,0,0.02,4,43.0454646854466,34.9062929365199,0.687100630841924,51.5046536387634,7.44690349817327,0.65,1,0.380019851865437,0.283142215867335,28.1023594623833,0.409354906879973,0.0176774586769882,1.2362767098222e-05,4.31224147993732e-06,0.982305866314434
"96","Hastings",-1587.56988839622,0.900923451074947,0,0,0.02,4,39.6978693168914,280.738520413767,0.653352346202964,37.7891228268853,8.90940074226233,0.210449116106222,0.933333333333333,0.0397307114948771,0.519966343082104,151.346861336112,0.417749618866909,0.0283778164159174,7.16658295101792e-06,3.18021759876608e-06,0.971611836783534
"97","Hastings",-1587.56560195081,1.25462907126298,0,0,0.02,4,37.0582738586221,32.3353748577181,0.691603966380566,70.58419171161,7.68899998666939,0.75,1,0.323124536321453,0.414562841010985,22.303410157877,0.435505887282273,0.0102997790043346,3.23517290441577e-06,3.42620724458673e-06,0.989693559615647
"98","Hastings",-1587.50558684529,1.5320128172551,0,0,0.02,4,55.0042937164126,147.433376375708,0.719853140285929,29.8118470387174,8.19310771693553,0.21097605652279,0.972844889413749,0.086062682223982,0.333396300411065,231.198510154579,0.389928845185061,0.0278436623558224,1.92882658359699e-05,2.17446652707231e-05,0.972115304713068
"99","Hastings",-1587.49107934903,2.3989039497032,0,0,0.02,4,37.6835092806422,83.0750288653027,0.696710778104373,41.1808603594093,8.02607387543605,0.45,1,0.135412060713525,0.375325900231529,70.6977216715773,0.429177875572588,0.0169453024505887,1.47650254683772e-05,4.7733317557444e-06,0.983035159192247
"100","Hastings",-1587.38840018026,1.60504641711371,0,0,0.02,4,53.525828178135,158.874006545663,0.701389934435968,32.5938754774104,8.34248203750477,0.202648172540166,0.973182596474079,0.089568205000266,0.111198766803688,226.63127175234,0.413408054755155,0.0222595393983474,1.75392176220581e-05,1.64665869880027e-05,0.977706454797041
"101","Hastings",-1587.24745887476,1.34763210314796,0,0,0.02,4,45.625,242.364198252145,0.699923097778225,31.849157685129,8.63775100134313,0.228714568076124,1,0.0694665621246055,0.407070070127653,156.849730540523,0.405521000574276,0.0248963763734789,1.517986015673e-05,1.2628834600583e-05,0.975075814931764
"102","Hastings",-1587.11188800366,1.69632075123521,0,0,0.02,4,60.1500743578128,148.481747501664,0.707670034826249,31.5407387184392,8.2552281396193,0.209852679947682,0.979818651470696,0.0935812644474762,0.222297533607377,302.294058165128,0.381460318671842,0.0244671169377411,1.49695540403893e-05,1.6713243971183e-05,0.975501200264245
"103","Hastings",-1587.05649764911,2.02097512435606,0,0,0.02,4,44.4780922513267,107.704918032787,0.73496438030469,30.9458325211399,7.96771802982747,0.29902264931993,1,0.137592115088013,0.556995687236661,87.6150871811057,0.39362748689313,0.0238867351992083,7.12787718270341e-06,4.12749357790721e-06,0.97610200943003
"104","Hastings",-1586.94190533484,2.65630039973412,0,0,0.02,4,69.7588191804373,73.5105657685131,0.683682499420251,29.9384398542605,7.59756250204112,0.252856696775301,1.01666666666667,0.227867820275578,0.57417203828154,224.343617125769,0.411299825975417,0.0273237033736682,6.14028935449283e-06,3.50079773320808e-06,0.972666655539245
"105","Hastings",-1586.87558398157,1.97693353496135,0,0,0.02,4,45.0347969431216,59.7666535675945,0.667138783197501,49.2127757812955,7.90584592945843,0.388034546301988,1,0.181357480167965,0.623294611897642,64.869040852769,0.426574613897055,0.0182999886695943,3.32124634381476e-06,3.38188172540941e-06,0.981693308202336
"106","Hastings",-1586.68333812908,0.824847530733063,0,0,0.02,4,56.3670410466773,179.772990074957,0.720837469381759,23.9622454874138,8.13199734099219,0.226050544718287,1,0.089431198321612,0.336507404976115,401.811606302001,0.414517723521537,0.0328194462249163,6.33678995823642e-06,2.02261003408048e-05,0.967153990884785
"107","Hastings",-1586.56321621135,2.04259652813694,0,0,0.02,4,56.1538461538462,196.990991143111,0.699764348931378,28.2277279953518,8.3657193222542,0.20430395081457,1,0.0857298823671194,0.522001408552525,326.68181251884,0.416703046092557,0.0275594675322586,7.36937018102109e-06,2.07942812901962e-05,0.972412368816271
"108","Hastings",-1586.5514543434,1.238479506754,0,0,0.02,4,72.1774122574454,43.9753698191506,0.677858681745328,49.3124240552404,7.62217026737998,0.35,1,0.275969433739369,0.337840512383933,88.9349407882764,0.414564332129694,0.013197336018418,1.21627719842436e-05,5.86246469240502e-06,0.986784638744831
"109","Hastings",-1586.03313807519,1.20118985248477,0,0,0.02,4,42.1181022425364,306.05922443347,0.729340668043803,29.3901737764422,8.71430642511424,0.15,1,0.064631045620432,0.560181730083671,198.017710186305,0.410892111519744,0.0247961407650229,5.6160528042107e-06,5.81307491762933e-06,0.975192430107314
"110","Hastings",-1585.98869705949,1.49442838651031,0,0,0.02,4,57.0558150625707,106.996575208965,0.688375617308219,34.7333950298274,8.077505724653,0.25,1,0.132462088643484,0.188017607110308,209.682662089139,0.431366738730599,0.0208909561659608,1.60013270672385e-05,4.5614660022777e-06,0.979088481040982
"111","Hull",-2731.63816609321,2.07290657779235,0,0,0.02,4,45.625,135.79877117861,0.578107818292925,28.5905831582349,8.08398681171392,0.221370848329137,0.98779132147934,0.260468894850032,0.149816040823862,416.603398282181,0.256403878653207,0.0423409708160005,1.06546319428843e-05,1.02921204052107e-05,0.95763808243165
"112","Leeds",-2920.654565613,0.958586219478964,0,0,0.02,4,45.625,39.784200333658,0.67094818456111,43.2510548086065,7.39648754685165,0.224114720967644,0.99218955838803,1.14801437495667,0.585237887887817,214.331243285992,0.170575086150384,0.0285513614948165,5.18756287827412e-05,2.84658433139965e-05,0.971368297033084
"113","Lees",-548.12999646498,1.09999627068809,0,0,0.02,4,45.625,243.922095975772,0.611653116895447,29.6852944869081,8.57190030034826,0.15317263933343,0.968414997118959,0.031118916212675,0.647806297896031,155.278574722833,0.680590449988946,0.0476522099528767,2.66385716395854e-05,2.08284519474435e-05,0.952300323023515
"114","Liverpool",-3444.47456157403,2.49010689507933,0,0,0.02,4,45.625,53.2733086606326,0.494750527396707,41.7840078715203,7.635859427371,0.26536786713338,1.00202402457912,0.688723437291871,0.247909238064801,385.344634374087,0.145356329705988,0.0287006317221241,0.000147334969090321,0.000956637261817732,0.970195396046967
"115","London",-3822.97386133366,1.28229950110306,0,0,0.02,4,107.386390451639,1092.3279248894,0.527349650260193,10,8.15102820805313,0.0818248763657294,1,0.312543636040677,0.66802918117804,7084.03192228633,0.113765565646951,0.103478771869917,1.28701175975916e-05,4.27297269511486e-06,0.89650408503979
"116","London",-3818.85173257954,1.65296863400009,0,0,0.02,4,102.78843626779,101.002797598201,0.514103621341154,15,7.18802696779943,0.133116368999169,1,0.355794876027948,0.726024322764888,2259.65408742595,0.110455375536891,0.071824121956293,1.49125421231083e-05,1.60330163662248e-05,0.928144932485217
"117","London",-3817.60841774715,2.1123077331989,0,0,0.02,4,73.482169748488,58.2847467914978,0.507799703249843,20,6.98229281569214,0.199802879246139,1,1.28857571911003,0.90300155960738,708.379081876023,0.103500467577692,0.0565589281309674,3.19270841386591e-05,1.63528115265864e-05,0.943392791973369
"118","London",-3813.65526646023,2.01885776059413,0,0,0.02,4,57.6026138014944,55.0142828331938,0.498255933543695,25,7.15205302647656,0.243134222197505,1,1.07028842919731,0.842942851475006,509.899443419055,0.104487432883518,0.0478104939167566,3.46086397307361e-05,2.80791957582601e-05,0.95212681824775
"119","London",-3811.47424411774,1.31439824788011,0,0,0.02,4,45.625,39.6825446801041,0.494698049306986,30,7.02824158858009,0.348518480236384,1,0.344547153703752,0.807956957928903,284.29805375774,0.10836203687403,0.041442958309815,2.95104231662134e-05,4.33666458793731e-05,0.958484164621138
"120","London",-3809.30152775452,1.58634817009693,0,0,0.02,4,42.4281957122208,34.4440121027941,0.490331488320662,35,7.04787067228708,0.38235340592131,1,1.09804369826735,0.781727181515873,253.856280969929,0.109474777905197,0.037547089305391,2.56254270760737e-05,4.8464273173228e-05,0.962378820994358
"121","London",-3808.33741268298,1.65943550093065,0,0,0.02,4,33.2932117455232,35.6345210902405,0.495353339705966,40,7.21377701282095,0.425806222693645,1,1.8547264600598,0.689948057880146,183.056205517604,0.113555407280497,0.0325988671896063,3.08416994371961e-05,5.08248644968577e-05,0.96731946624646
"122","London",-3808.59507954956,1.3798334201781,0,0,0.02,4,38.1967617751607,31.787418267575,0.489194254275103,45,7.22250463999874,0.45770621264762,1,0.294595532381681,0.559481330052496,191.420337181985,0.109916785564269,0.0305554852298342,2.66805480064955e-05,5.93547653131289e-05,0.969358479456845
"123","London",-3807.38868061226,1.14130104440896,0,0,0.02,4,27.7872060478235,32.3734995101486,0.48679360178162,50,7.34534367601443,0.499555814566126,1,0.518596302593979,0.687165835039609,129.930952471679,0.116235212552726,0.0302022276009591,4.03417829103297e-05,5.19142103350694e-05,0.969705516405792
"124","London",-3808.85284756688,1.28271327837399,0,0,0.02,4,32.1598106732731,26.1608630251485,0.48572890026477,55,7.23597493973138,0.551897482381026,1,0.158367018117873,0.563828374234035,131.688989212729,0.11307119955036,0.0277958161345982,3.5051760045072e-05,6.48538625073549e-05,0.97210427824285
"125","London",-3811.6695798605,1.91321262674195,0,0,0.02,4,28.463901317959,25.0829115696842,0.486119298422775,60,7.28236797198282,0.607578671977895,1,0.185209699746,0.49165070373739,111.042239303236,0.114153027645483,0.0254740676861652,2.4813942535729e-05,8.84171222948012e-05,0.974412701249
"126","London",-3814.13006064117,2.05503568327494,0,0,0.02,4,27.0177876459069,22.3021416170003,0.489758766107051,65,7.24867465598762,0.661590781522074,1,0.206824980945093,0.64863902728444,84.0957379649698,0.114151208183369,0.0243064370765721,4.12373731209505e-05,7.8153299019441e-05,0.97557417225129
"127","London",-3813.4972271196,0.997935200991465,0,0,0.02,4,26.3135623251766,22.5653029538574,0.489167990632027,70,7.33415657425984,0.675665315091636,1,0.110637511043715,0.548183696369702,76.6654060293564,0.116635723073812,0.0244053086592344,3.39726499769194e-05,8.08380016825333e-05,0.975479880689106
"128","London",-3816.45684234353,1.5726622624256,0,0,0.02,4,21.3895582473227,23.873652951947,0.486612895638194,75,7.45773819153004,0.749934834515842,1,0.194665277271613,0.542691458935181,76.5871180645926,0.120135270032535,0.0225632977804841,4.80894543953352e-05,7.23181355937378e-05,0.977316294629525
"129","London",-3819.555123757,1.47385242271131,0,0,0.02,4,29.0883175998058,20.622205983914,0.48611432590537,80,7.3802784961193,0.691487685601188,1,0.14234717690301,0.464747967145559,80.599451613135,0.116278914642305,0.0229105085059534,3.28123228140567e-05,8.15893693151019e-05,0.976975089801916
"130","London",-3821.64064012574,1.09165833204293,0,0,0.02,4,22.7733038133839,19.5860872634147,0.487029345667927,85,7.39076045488333,0.801948027205013,1,0.234064004490728,0.587654014406764,56.9957565496023,0.121371442787852,0.023489866509392,4.28946619298465e-05,8.55161156894029e-05,0.976381722712988
"131","London",-3825.98838241142,1.68688079987839,0,0,0.02,4,18.8550431686838,23.7291164153778,0.488188934639766,90,7.63418296279907,0.784217367313893,1,0.17988702137462,0.557916550741679,57.9475457853106,0.116418054344612,0.0215461821058139,3.71202399337067e-05,8.69891315257381e-05,0.978329708522728
"132","London",-3829.38138061962,1.15676752596003,0,0,0.02,4,25.6454766670347,18.8565942672563,0.486687182543097,95,7.4650198256349,0.721740786035248,1,0.274433404805827,0.430518927248724,46.5047732877543,0.118386376812861,0.0214929617586866,4.87383892405666e-05,8.49346450372005e-05,0.978373365207036
"133","London",-3826.84659864,1.87683484312492,0,0,0.02,4,21.5346723557782,20.9721295915346,0.48823238840323,100,7.61977319022362,0.802017714929378,1,0.154017617530733,0.399089998696782,49.1603030838978,0.120531716108007,0.0202139785950607,3.05560671706888e-05,9.08302878973031e-05,0.979664635049871
"134","London",-3837.16135553473,1.15787029926169,0,0,0.02,4,18.8672730853555,22.095990782226,0.491348316463463,105,7.7192407412873,0.791139362091994,1,0.174035524109788,0.563475145965611,37.3137919692265,0.117478530503299,0.020658076519911,4.79278811727204e-05,8.33242140280296e-05,0.97921067138489
"135","London",-3835.4143611914,1.28408535009326,0,0,0.02,4,84.5760211964461,85.033504228104,0.497659429744489,19.0381793297419,7.27526790344393,0.05,1,0.373165915779923,0.847338425773763,1098.94133835555,0.106373085905928,0.0600483842304999,1.70186250283075e-05,1.74422994731671e-05,0.939917154844998
"136","London",-3827.95433612829,1.74305267753484,0,0,0.02,4,51.9053847299191,45.564484761882,0.481446175216718,40.5567656233938,7.4600633122778,0.342297874100486,0.96750708354332,0.690328228873012,1e-04,377.11679503698,0.115588739590923,0.0384476485077967,2.73893484344963e-05,3.08884951638677e-05,0.961494073648608
"137","London",-3823.98597071261,2.2091364809457,0,0,0.02,4,171.038037397836,148.601469865631,0.512497864588115,11.7245661008207,7.26628751951993,0.102905964444833,1,0.951239409031125,0.532253660999176,9718.80727719952,0.118481294715781,0.0893050705081658,1.11576490629998e-05,1.26200714823669e-05,0.91067115177129
"138","London",-3823.39363144152,1.43418738591369,0,0,0.02,4,24.6334598300967,20.4317068621759,0.489257600570758,62.751986764951,7.12842010900561,0.66828980571583,1,1.52956887292485,0.680194267768147,41.5655927331666,0.11524956479465,0.0254404677738797,4.83258341825346e-05,7.70053687012356e-05,0.974434201023237
"139","London",-3822.58078012599,2.38631672843072,0,0,0.02,4,52.5616669425665,47.2661450712052,0.484435802203722,38.5981507848971,7.44494913720823,0.330104118270873,0.973690463889975,0.683935665216034,0.111198766803688,389.121440349162,0.111814148020891,0.0388159981260033,2.6079426358311e-05,3.15031031985712e-05,0.96112641934444
"140","London",-3821.77156252177,1.62023113493026,0,0,0.02,4,182.5,66.2617431363971,0.512697431551141,17.9548039958804,6.99207371120738,0.136187508110926,1,1.83680269288355,0.588312511563764,1650.07670358712,0.10680728567023,0.059980307763238,1.93862422222493e-05,1.61084289969524e-05,0.939984197565544
"141","London",-3819.17744801914,1.72075425746897,0,0,0.02,4,26.1477663498564,21.9119383839755,0.486585350500915,56.4850485906959,7.09114140152362,0.628789026660191,1,1.94429591781356,0.714910451098077,51.7568044848025,0.113968977921586,0.0269425106734983,3.89711351686619e-05,7.11577356008353e-05,0.972947360455735
"142","London",-3819.08878139072,1.43852991025105,0,0,0.02,4,16.4967487563586,24.0984071795236,0.486418679829761,76.2446507935446,7.4832631091,0.95,1,1.64004162784478,0.61247283004043,57.4581336053819,0.121427184470503,0.0233118712104282,6.47126427192414e-05,7.18754316380877e-05,0.976551540715215
"143","London",-3819.03537679669,1.98027583936679,0,0,0.02,4,72.9392673404821,84.4372571121574,0.497565632466005,20.755386521407,7.35537590196105,0.178414866258697,1,0.537847363072828,0.665979941050642,1451.1656209824,0.112046595743114,0.0547059702394805,1.60765181708237e-05,1.89543325041207e-05,0.945258998909844
